,latitude,longitude
2022-04-25 17:00:37,78.827063,-6.01696
2022-04-25 17:30:39,78.822905,-6.028537
2022-04-25 18:00:39,78.81877,-6.039745
2022-04-25 18:30:28,78.814635,-6.050889
2022-04-25 19:00:37,78.810588,-6.062412
2022-04-25 19:30:38,78.806767,-6.074057
2022-04-25 20:00:37,78.803241,-6.086097
2022-04-25 20:30:37,78.800098,-6.098633
2022-04-25 21:00:37,78.79722,-6.11116
2022-04-25 21:30:26,78.794501,-6.123522
2022-04-25 22:00:39,78.792044,-6.136051
2022-04-25 22:30:38,78.789882,-6.148499
2022-04-25 23:00:38,78.787726,-6.160213
2022-04-25 23:30:38,78.785413,-6.1702
2022-04-26 00:00:40,78.782754,-6.177389
2022-04-26 00:30:26,78.779774,-6.182307
2022-04-26 01:00:38,78.777142,-6.18763
2022-04-26 01:30:37,78.774828,-6.193203
2022-04-26 02:00:37,78.772322,-6.198385
2022-04-26 02:30:39,78.769764,-6.203123
2022-04-26 03:00:38,78.767159,-6.207831
2022-04-26 03:30:28,78.764534,-6.21209
2022-04-26 04:00:40,78.761915,-6.216225
2022-04-26 04:30:39,78.75936,-6.220515
2022-04-26 05:00:38,78.756895,-6.224636
2022-04-26 05:30:37,78.754524,-6.228635
2022-04-26 06:00:39,78.752177,-6.232107
2022-04-26 06:30:27,78.749922,-6.235222
2022-04-26 07:00:39,78.747862,-6.238274
2022-04-26 07:30:38,78.746224,-6.241464
2022-04-26 08:00:38,78.744791,-6.24465
2022-04-26 08:30:38,78.743211,-6.246335
2022-04-26 09:00:38,78.741764,-6.246753
2022-04-26 09:30:27,78.740358,-6.24635
2022-04-26 10:00:38,78.738856,-6.244651
2022-04-26 10:30:39,78.737072,-6.24249
2022-04-26 11:00:39,78.734925,-6.239727
2022-04-26 11:30:38,78.7329,-6.237523
2022-04-26 12:00:38,78.730772,-6.235789
2022-04-26 12:30:27,78.728467,-6.235203
2022-04-26 13:00:38,78.726016,-6.235858
2022-04-26 13:30:39,78.72309,-6.237076
2022-04-26 14:00:38,78.719506,-6.239618
2022-04-26 14:30:38,78.715732,-6.244694
2022-04-26 15:00:40,78.711051,-6.251723
2022-04-26 15:30:29,78.705457,-6.260737
2022-04-26 16:00:38,78.699843,-6.272891
2022-04-26 16:30:39,78.694223,-6.286448
2022-04-26 17:00:39,78.688653,-6.301545
2022-04-26 17:30:38,78.683138,-6.317583
2022-04-26 18:00:37,78.677604,-6.333874
2022-04-26 18:30:27,78.672366,-6.349539
2022-04-26 19:00:37,78.667172,-6.364633
2022-04-26 19:30:37,78.662555,-6.378602
2022-04-26 20:00:38,78.658225,-6.391051
2022-04-26 20:30:39,78.65341,-6.401937
2022-04-26 21:00:38,78.648147,-6.413022
2022-04-26 21:30:26,78.643416,-6.422528
2022-04-26 22:00:38,78.638701,-6.431248
2022-04-26 22:30:38,78.634004,-6.439684
2022-04-26 23:00:40,78.629283,-6.44705
2022-04-26 23:30:38,78.624586,-6.454887
2022-04-27 00:00:38,78.619921,-6.462545
2022-04-27 00:30:26,78.615397,-6.469888
2022-04-27 01:00:38,78.610684,-6.476272
2022-04-27 01:30:39,78.605818,-6.482123
2022-04-27 02:00:40,78.60069,-6.48696
2022-04-27 02:30:38,78.595269,-6.491075
2022-04-27 03:00:42,78.58952,-6.494797
2022-04-27 03:30:28,78.583605,-6.498155
2022-04-27 04:00:39,78.577479,-6.501918
2022-04-27 04:30:39,78.571284,-6.505353
2022-04-27 05:00:39,78.565005,-6.5081
2022-04-27 05:30:38,78.558649,-6.510306
2022-04-27 06:00:38,78.552338,-6.512371
2022-04-27 06:30:26,78.546082,-6.514854
2022-04-27 07:00:38,78.539812,-6.517208
2022-04-27 07:30:38,78.533561,-6.519661
2022-04-27 08:00:39,78.527388,-6.521802
2022-04-27 08:30:38,78.521695,-6.521272
2022-04-27 09:00:38,78.516161,-6.519389
2022-04-27 09:30:27,78.510959,-6.517421
2022-04-27 10:00:39,78.505646,-6.514676
2022-04-27 10:30:39,78.50013,-6.51025
2022-04-27 11:00:39,78.494619,-6.505633
2022-04-27 11:30:39,78.489168,-6.504472
2022-04-27 12:00:39,78.484386,-6.500645
2022-04-27 12:30:29,78.480048,-6.490795
2022-04-27 13:00:38,78.47515,-6.47756
2022-04-27 13:30:39,78.470215,-6.463326
2022-04-27 14:00:37,78.465278,-6.449181
2022-04-27 14:30:37,78.459747,-6.434791
2022-04-27 15:00:39,78.453913,-6.420884
2022-04-27 15:30:27,78.447901,-6.407502
2022-04-27 16:00:37,78.441503,-6.395159
2022-04-27 16:30:39,78.43494,-6.384354
2022-04-27 17:00:39,78.428255,-6.374449
2022-04-27 17:30:38,78.421373,-6.365382
2022-04-27 18:00:38,78.414666,-6.356461
2022-04-27 18:30:26,78.408109,-6.34881
2022-04-27 19:00:38,78.401345,-6.343307
2022-04-27 19:30:39,78.394469,-6.341839
2022-04-27 20:00:39,78.387855,-6.343483
2022-04-27 20:30:40,78.382058,-6.344214
2022-04-27 21:00:38,78.376312,-6.34588
2022-04-27 21:30:26,78.371271,-6.347509
2022-04-27 22:00:39,78.366903,-6.348215
2022-04-27 22:30:39,78.362844,-6.349107
2022-04-27 23:00:41,78.358771,-6.352554
2022-04-27 23:30:40,78.355262,-6.355218
2022-04-28 00:00:38,78.351867,-6.357822
2022-04-28 00:30:29,78.34821,-6.357934
2022-04-28 01:00:39,78.344501,-6.357771
2022-04-28 01:30:39,78.34088,-6.356196
2022-04-28 02:00:38,78.337547,-6.353485
2022-04-28 02:30:38,78.334026,-6.350903
2022-04-28 03:00:39,78.33043,-6.348807
2022-04-28 03:30:28,78.326881,-6.347571
2022-04-28 04:00:39,78.323107,-6.347773
2022-04-28 04:30:38,78.319386,-6.347785
2022-04-28 05:00:38,78.315784,-6.348706
2022-04-28 05:30:39,78.312237,-6.349812
2022-04-28 06:00:38,78.308711,-6.352408
2022-04-28 06:30:29,78.305498,-6.35599
2022-04-28 07:00:37,78.302117,-6.360554
2022-04-28 07:30:38,78.299046,-6.363689
2022-04-28 08:00:38,78.295966,-6.366959
2022-04-28 08:30:38,78.293008,-6.370552
