datetime,latitude,longitude
2020-09-17 06:00:00,89.0248,108.2223
2020-09-17 06:59:59,89.0222,108.1882
2020-09-17 08:00:01,89.0193,108.0795
2020-09-17 09:00:00,89.0168,107.8863
2020-09-17 09:59:59,89.0152,107.6371
2020-09-17 11:00:01,89.0149,107.3806
2020-09-17 12:00:00,89.016,107.168
2020-09-17 12:59:59,89.0184,107.0316
2020-09-17 14:00:01,89.0217,106.9833
2020-09-17 15:00:00,89.0252,107.0111
2020-09-17 15:59:59,89.0285,107.1138
2020-09-17 17:00:01,89.0313,107.2619
2020-09-17 18:00:00,89.0331,107.418
2020-09-17 18:59:59,89.0343,107.5288
2020-09-17 20:00:01,89.035,107.58
2020-09-17 21:00:00,89.0357,107.5542
2020-09-17 21:59:59,89.037,107.4655
2020-09-17 23:00:01,89.0394,107.3405
2020-09-18 00:00:00,89.0427,107.2091
2020-09-18 00:59:59,89.0471,107.1106
2020-09-18 02:00:01,89.0519,107.0753
2020-09-18 03:00:00,89.0567,107.0996
2020-09-18 03:59:59,89.0611,107.1708
2020-09-18 05:00:01,89.0645,107.2771
2020-09-18 06:00:00,89.0667,107.3786
2020-09-18 06:59:59,89.0682,107.4382
2020-09-18 08:00:01,89.0691,107.423
2020-09-18 09:00:00,89.07,107.3232
2020-09-18 09:59:59,89.0719,107.1661
2020-09-18 11:00:01,89.0749,106.9928
2020-09-18 12:00:00,89.079,106.8467
2020-09-18 12:59:59,89.0839,106.7655
2020-09-18 14:00:01,89.0893,106.7766
2020-09-18 16:07:59,89.0996,107.0676
2020-09-18 17:00:01,89.1024,107.2328
2020-09-18 18:00:00,89.1041,107.4083
2020-09-18 18:59:59,89.1053,107.5545
2020-09-18 20:00:01,89.1071,107.6351
2020-09-18 21:00:00,89.1094,107.6443
2020-09-18 21:59:59,89.1131,107.6082
2020-09-18 23:00:01,89.1184,107.5994
2020-09-19 00:00:00,89.1247,107.6809
2020-09-19 00:59:59,89.1318,107.838
2020-09-19 02:00:01,89.139,108.0818
2020-09-19 03:00:00,89.1451,108.4393
2020-09-19 03:59:59,89.15,108.913
2020-09-19 05:00:01,89.1526,109.4465
2020-09-19 06:00:00,89.1533,109.9915
2020-09-19 06:59:59,89.1514,110.4582
2020-09-19 08:00:01,89.1474,110.795
2020-09-19 09:00:00,89.1427,110.879
2020-09-19 09:59:59,89.1392,110.7595
2020-09-19 11:00:01,89.1377,110.5159
2020-09-19 12:00:00,89.1387,110.2509
